5000,2400,1,10,750,3,5025.81,586.66,3.31,3.04,1003.93,124.29,1478.56,2482.49,4603.274825
5000,2700,2,10,750,3,5208.21,542.29,3.58,3.1,1267.02,175.61,1416.68,2683.7,4503.534592
5000,3000,3,10,750,3,5192.42,410.89,4.08,3.08,1694.71,285.35,1367.28,3061.99,4454.292974
5000,3300,5,10,750,3,4995.81,382.68,4.02,3.06,1641.37,283.06,1372.13,3013.5,4292.148793
5000,3600,6,10,750,3,4982.6,439.88,3.86,3.21,1491.72,228.26,1402.81,2894.53,4366.965528
5000,4400,1,10,750,5,4934.54,359.74,5.19,5.01,2415.38,317.63,1480,3895.38,4769.814745
5000,4700,2,10,750,5,4944.82,317.06,5.73,5.09,2817.67,416.84,1479.93,4297.6,4711.132974
5000,5000,3,10,750,5,5102.84,231.65,7.65,5.15,4294.45,893.15,1445.45,5739.9,4656.491642
5000,5300,5,10,750,5,4902.27,272.86,6.49,5.06,3387.4,620.26,1479.95,4867.35,4444.017898
5000,5600,6,10,750,5,4819.64,307.06,5.92,5.15,2957.6,454.91,1479.03,4436.63,4658.360461
5000,6400,1,10,750,10,5364.08,234.39,10.1,10,6095.12,853.07,1480,7575.12,4876.410377
5000,6700,2,10,750,10,5058.96,214,10.81,10.01,6630.06,1001.11,1480,8110.06,4867.790204
5000,7000,3,10,750,10,4727.97,156.84,16.88,10.14,11182.08,2718,1479.14,12661.22,4832.222788
5000,7300,5,10,750,10,5564.83,239.54,12.43,9.9,7840.97,1477.49,1480,9320.97,4595.338855
5000,7600,6,10,750,10,5070.78,203.88,10.89,10.01,6689.39,1018.76,1480,8169.39,4865.61912
10000,7400,1,10,750,3,10299.03,1829.72,3.35,3.07,1031.42,65.22,1479.97,2511.39,9079.156541
10000,7700,2,10,750,3,10589.9,1649.83,3.6,3.12,1277.79,89.92,1425.37,2703.16,8881.436277
10000,8000,3,10,750,3,10530.18,1316.33,4.18,3.14,1751.98,150.78,1382.36,3134.34,8825.597973
10000,8300,5,10,750,3,10011.81,1206.63,4.12,3.12,1699.03,151.92,1387.74,3086.77,8387.786335
10000,8600,6,10,750,3,10054.64,1313.96,3.91,3.27,1517.95,117.93,1415.04,2932.99,8590.919858
10000,9400,1,10,750,5,9924.94,1079.36,5.21,5.03,2423.81,161.37,1480,3903.81,9428.685463
10000,9700,2,10,750,5,9958.46,915.18,5.76,5.13,2842.95,212.57,1479.99,4322.94,9307.17972
10000,10000,3,10,750,5,10144.7,674.88,7.91,5.3,4477.42,482.45,1455.64,5933.06,9074.839762
10000,10300,5,10,750,5,9658.12,806.78,6.63,5.15,3492.78,335.07,1480,4972.78,8546.693214
10000,10600,6,10,750,5,9683.73,866.19,5.95,5.19,2984.11,232.47,1479.61,4463.72,9182.205685
10000,11400,1,10,750,10,10698.03,675.41,10.1,10,6096.58,433.49,1480,7576.58,9598.643221
10000,11700,2,10,750,10,10112.07,626.99,10.85,10.05,6658.67,511.56,1480,8138.67,9568.025971
10000,12000,3,10,750,10,9303.6,419.38,17.37,10.44,11547.74,1455.76,1479.87,13027.61,9328.604032
10000,12300,5,10,750,10,10984.12,666.91,12.69,10.04,8034.28,792.87,1480,9514.28,8848.854195
10000,12600,6,10,750,10,10137.13,618.95,10.95,10.06,6730.34,522.08,1480,8210.34,9562.827268
20000,17400,1,10,750,3,21239.06,6065.89,3.34,3.06,1025.99,33.4,1480,2505.99,17617.82758
20000,17700,2,10,750,3,21655.8,5121.56,3.62,3.14,1288.36,46.81,1429.47,2717.83,17223.90011
20000,18000,3,10,750,3,21534.24,3760.02,4.23,3.17,1783.79,79.32,1388.7,3172.49,17185.63338
20000,18300,5,10,750,3,20179.03,3683.7,4.16,3.15,1727.27,80.88,1393.24,3120.51,16067.81711
20000,18600,6,10,750,3,20173.55,3787.08,3.93,3.29,1531.27,61.89,1418.81,2950.08,16525.86791
20000,19400,1,10,750,5,19762.94,3119.48,5.21,5.03,2428.02,83.96,1480,3908.02,18153.28408
20000,19700,2,10,750,5,19823.5,2728.98,5.77,5.14,2849.46,110.9,1480,4329.46,17883.29506
20000,20000,3,10,750,5,20357.49,1923.93,8.05,5.37,4580.8,257.41,1459.48,6040.28,17522.33628
20000,20300,5,10,750,5,19203.89,2347.55,6.7,5.19,3541.57,178.89,1480,5021.57,16307.16732
20000,20600,6,10,750,5,19352.91,2609.74,5.96,5.2,2991,120.9,1479.76,4470.76,17698.22485
20000,21400,1,10,750,10,21157.15,2051.43,10.11,10.01,6099.26,225.15,1480,7579.26,18490.58956
20000,21700,2,10,750,10,20130.14,1865.61,10.86,10.06,6667.57,265.55,1480,8147.57,18457.01545
20000,22000,3,10,750,10,18552.73,1109.24,17.76,10.63,11836.82,774.91,1479.93,13316.75,18062.82986
20000,22300,5,10,750,10,22069.49,1926.62,12.8,10.1,8116.55,418.52,1480,9596.55,16993.27747
20000,22600,6,10,750,10,20264.15,1824.71,10.96,10.07,6741.53,270.42,1480,8221.53,18493.14583
40000,37400,1,10,750,3,45482.26,43735.13,3.34,3.07,1028.5,18.34,1480,2508.5,32058.53779
40000,37700,2,10,750,3,45584.44,21357.63,3.63,3.15,1293.56,25.29,1431.12,2724.68,32029.06099
40000,38000,3,10,750,3,44459.35,11813.54,4.25,3.19,1797.78,42.63,1392.4,3190.18,32223.68128
40000,38300,5,10,750,3,41229.58,11496.52,4.19,3.16,1745.92,44.14,1396.56,3142.48,29947.24496
40000,38600,6,10,750,3,42397,14551.65,3.94,3.3,1533.7,32.69,1422.12,2955.82,31348.7444
40000,39400,1,10,750,5,38329.3,9514.84,5.21,5.03,2429.55,46.24,1480,3909.55,32982.48625
40000,39700,2,10,750,5,40152.39,8622.77,5.78,5.14,2855.86,59.01,1480,4335.86,33754.93997
40000,40000,3,10,750,5,41926.86,6088.97,8.11,5.42,4619.2,136.92,1462.34,6081.54,33191.84958
40000,40300,5,10,750,5,39453.87,6798.66,6.74,5.21,3573.56,95.22,1480,5053.56,31010.46894
40000,40600,6,10,750,5,38602.9,7561.27,5.98,5.21,3005.22,65.09,1479.86,4485.08,33099.00067
40000,41400,1,10,750,10,40945.12,5685.39,10.11,10.01,6100.33,122.01,1480,7580.33,34127.42059
40000,41700,2,10,750,10,39849.07,5186.92,10.88,10.07,6677.93,142.64,1480,8157.93,34450.00344
40000,42000,3,10,750,10,37873.63,3277.11,17.86,10.67,11914.96,410.04,1479.98,13394.94,34436.6406
40000,42300,5,10,750,10,44944.99,5507.6,12.88,10.15,8177.58,225.56,1480,9657.58,31825.43712
40000,42600,6,10,750,10,39782.31,5042.56,10.98,10.09,6753.78,146.27,1480,8233.78,34252.50092
