5000,2400,1,10,4000,1,3,900,4055.14,43.28,0,1,3,10.05,38.18,166.06,6996.8,1,3.11,10.8,42.39,189.9,1,2.81,7.2,17.01,37.25,1,4445.42,3308.38,7986,0.03,0,4035.83627
5000,2700,2,10,4000,1,3,900,4343.95,41.02,0,1,3,11.01,47.06,227.32,7021.6,1,3.24,12.46,54.82,270.03,1,2.6,5.16,7.89,9.93,1,4976.44,3966.87,7986,0.03,0,4323.201377
5000,3000,3,10,4000,1,3,900,4732.08,40.83,0,1,2.97,12.97,78.72,626.04,6888.07,1,3.3,15.33,96.02,774.62,1,2.31,3.88,5.15,5.96,1,5220.37,4403.64,7986,0.03,0,4721.340523
5000,3300,5,10,4000,1,3,900,4885.27,43.32,0,1,3,13,77.56,598.18,7017,1,3.29,15.14,93.53,734.74,1,2.32,3.92,5.27,6.14,1,5161.62,4180.21,7986,0.03,0,4875.233458
5000,3600,6,10,4000,1,3,900,4305.25,40.65,0,1,3,12.01,57.1,309.95,7017,1,3.4,14.18,68.89,378.69,1,2.6,4.93,7.09,8.51,1,5626.31,4844.18,7986,0.03,0,4288.459077
5000,4400,1,10,4000,1,5,900,4414.8,24.64,0,1,5,26.06,141.93,807.29,17001.73,1,5.08,26.9,148.71,858.13,1,4.87,22.77,102.09,439.2,1,12330.03,9401.13,7986,0.05,0,4395.165856
5000,4700,2,10,4000,1,5,900,4748.44,32.53,0,1,5,29.03,189.29,1360.05,17023.13,1,5.31,32.06,214.84,1574.79,1,4.51,16.18,42.51,78.52,1,13263.13,10727.04,7986,0.05,0,4726.360521
5000,5000,3,10,4000,1,5,900,6068.6,59.96,0,1,4.98,40.82,489.63,7826.87,16905.47,1,5.67,49.34,605.14,9747.22,1,3.46,7.48,11.36,13.98,1,14691,13056.77,7986,0.05,0,6074.581706
5000,5300,5,10,4000,1,5,900,5132.37,32.99,0,1,4.99,33.84,307.67,3589.01,16988.07,1,5.4,38.92,368.18,4389.03,1,4.14,13.77,39.02,98.6,1,13617.36,11309,7986,0.05,0,5118.951816
5000,5600,6,10,4000,1,5,900,4833.22,34.48,0,1,5,30.02,205.08,1555.17,17023.13,1,5.4,33.8,237.12,1831.53,1,4.42,14.59,32.77,51.14,1,13633.08,11275.21,7986,0.04,0,4814.594799
5000,6400,1,10,4000,1,10,900,4682.75,17.8,0,1,10,101.04,1032.12,10656.72,42003.87,1,10.04,101.9,1045.26,10836.8,1,9.93,97.63,949.24,9130.86,1,32176.96,25128.16,7986,0.07,0.01,4662.979383
5000,6700,2,10,4000,1,10,900,4913.34,23.08,0,1,10,108.98,1278.67,16008.16,42009.6,1,10.36,115.99,1390.81,17722.42,1,9.45,79.79,582.14,3499.97,1,33444.11,27053.8,7986,0.07,0.01,4897.736313
5000,7000,3,10,4000,1,10,900,7501.97,95.05,0,1,9.98,180.16,4847.5,174481.97,41931.73,1,11.64,220.85,6027.45,217792.17,1,6.14,18.93,34.17,45.32,1,38562.84,35656.64,7986,0.08,0.01,7496.556911
5000,7300,5,10,4000,1,10,900,5361.03,22.69,0,1,9.99,129.12,2173.51,45999.47,41964,1,10.67,146.32,2568,55710.93,1,8.6,62.96,411.84,2497.78,1,34708.48,29208.3,7986,0.08,0.01,5344.626103
5000,7600,6,10,4000,1,10,900,4953.16,26.03,0,1,9.99,109.77,1305.95,16641.71,41962.4,1,10.39,117.53,1430.1,18555.31,1,9.37,76.7,512.35,2521.36,1,33573.66,27279.59,7986,0.07,0.01,4933.405821
10000,7400,1,10,4000,1,3,900,9158.16,237.61,0,1,3,10.05,38.25,167.2,21972,1,3.25,11.86,49.3,236.14,1,2.91,7.71,18.73,41.98,1,4998.57,1731.89,7986,0.04,0,8926.372255
10000,7700,2,10,4000,1,3,900,9383.45,203.52,0,1,3,10.99,46.98,227.01,22001.47,1,3.49,14.29,66.34,342.24,1,2.84,6.21,10.28,13.61,1,5986.87,2294.85,7986,0.04,0,9149.271655
10000,8000,3,10,4000,1,3,900,9752.05,172.24,0,1,2.98,13.08,80.27,648.26,21833.67,1,3.86,20.73,146.67,1305.01,1,2.68,5.05,7.23,8.69,1,7471.22,3328.98,7986,0.04,0,9580.133684
10000,8300,5,10,4000,1,3,900,9852.7,174.6,0,1,3,12.95,77.28,601.41,21986.27,1,3.76,19.69,136,1175.95,1,2.62,4.87,6.96,8.38,1,7055.44,3068.98,7986,0.04,0,9687.190199
