10000,10600,6,10,2000,1,5,900,9855.88,319.59,0,1,5.01,30.11,205.95,1562.89,46131.4,1,5.9,39.68,296.6,2421.77,1,4.94,18.71,48.78,85.44,1,7811.3,1621.61,3986,0.02,0,9555.997567
10000,11400,1,10,2000,1,10,900,9874.35,221.6,0,1,10,101.1,1033.14,10671.1,96024.6,1,10.1,103.03,1062.79,11080.81,1,9.99,98.7,964.77,9329.71,1,16206.2,3093.23,3986,0.03,0,9544.976872
10000,11700,2,10,2000,1,10,900,9968.38,214.17,0,1,9.99,108.84,1275.77,15952.37,95956.2,1,10.79,125.42,1555.6,20449.42,1,9.9,88.16,684.17,4450.51,1,17598.01,3605.05,3986,0.04,0,9654.499414
10000,12000,3,10,2000,1,10,900,10759.61,271.6,0,1,10.02,181.51,4891.68,175497.62,96199.33,1,16.5,406.18,13347.33,549500.5,1,9.16,38.75,82.64,118.35,1,29022.52,9287.91,3986,0.04,0,10575.07219
10000,12300,5,10,2000,1,10,900,9503.1,248.65,0,1,9.99,129.55,2198.32,47296.08,95964,1,12.38,199.45,4080.01,101399.44,1,9.66,76.56,527.25,3304.62,1,20773.14,5262.33,3986,0.04,0.01,9300.776326
10000,12600,6,10,2000,1,10,900,9967.8,204.41,0,1,10,109.93,1309.13,16699.92,95966.73,1,10.89,128.45,1624.11,21830.78,1,9.89,86.36,632.64,3677.82,1,17789.68,3681.12,3986,0.03,0,9665.362716
20000,17400,1,10,2000,1,3,900,19703.34,1973.14,0,1,3,10.06,38.24,166.58,55946.27,1,3.33,12.53,53.86,267.45,1,2.98,8.02,19.74,44.83,1,2671.94,232.44,3986,0.03,0,17975.68659
20000,17700,2,10,2000,1,3,900,19749.83,1464.46,0,1,3,11,47.04,227.38,56016.53,1,3.63,15.36,73.62,391.32,1,2.96,6.77,11.64,15.78,1,3270.09,317.34,3986,0.03,0,18311.71082
20000,18000,3,10,2000,1,3,900,19945.72,1222.83,0,1,2.98,13.02,79.49,635.56,55540.47,1,4.24,25.07,194.06,1863.9,1,2.9,5.77,8.52,10.41,1,4499.28,535.06,3986,0.03,0,18789.60039
20000,18300,5,10,2000,1,3,900,18653.2,1223.37,0,1,3,12.99,77.84,610.01,55980.67,1,4.15,24.25,187.28,1800.18,1,2.83,5.54,8.15,9.98,1,4308.57,541.63,3986,0.03,0,17708.61336
20000,18600,6,10,2000,1,3,900,18830.48,1268.81,0,1,3,11.99,56.9,308,56019,1,3.94,18.48,98.91,590.05,1,3.11,7.07,11.65,15.11,1,3897.27,419.65,3986,0.03,0,17558.61288
20000,19400,1,10,2000,1,5,900,19895.95,1167.85,0,1,5,26.07,141.89,806.39,95985.67,1,5.2,28.23,159.99,947.06,1,4.99,23.84,109.33,480.94,1,6416.56,590.4,3986,0.03,0,18295.09425
20000,19700,2,10,2000,1,5,900,19925.03,1012.08,0,1,5,29,189.04,1357.21,96018.33,1,5.75,37.22,265.38,2057.13,1,4.95,19.96,59.97,126.04,1,7520.99,777.63,3986,0.03,0,18561.81376
20000,20000,3,10,2000,1,5,900,20355.2,743.72,0,1,4.99,41.06,493.66,7864.92,95782.13,1,7.91,91.35,1399.58,26646.29,1,4.82,13.34,23.33,30.76,1,11830.89,1745.23,3986,0.03,0,19436.84411
20000,20300,5,10,2000,1,5,900,18342.17,885.9,0,1,5,34.01,312.33,3715.19,96020.73,1,6.62,59.22,686.46,9814.75,1,4.88,18.28,55.95,148.64,1,9258.86,1221,3986,0.04,0,17465.79436
20000,20600,6,10,2000,1,5,900,19845.82,992.78,0,1,5,30.04,205.39,1559.28,96090.2,1,5.95,40.35,304.09,2504.41,1,4.98,19.12,50.54,89.57,1,7912.88,847.71,3986,0.04,0,18556.37435
20000,21400,1,10,2000,1,10,900,19931.58,683.06,0,1,10,101.05,1032.36,10660.86,195979.8,1,10.1,103.12,1064.2,11100.76,1,9.99,98.78,965.96,9344.8,1,16214.93,1598.57,3986,0.04,0,18479.46184
20000,21700,2,10,2000,1,10,900,20007.83,645.71,0,1,10,109.02,1279.37,16016.46,196032.53,1,10.85,126.79,1581.11,20896.7,1,9.95,89.11,697.06,4588.83,1,17715.81,1878.36,3986,0.04,0,18673.48289
20000,22000,3,10,2000,1,10,900,20827.65,622.16,0,1,10.01,181.47,4908.67,177056.01,196138.13,1,17.3,447.11,15434.35,667227.95,1,9.56,41.74,90.63,130.98,1,30615.45,5212.1,3986,0.05,0,20030.30745
20000,22300,5,10,2000,1,10,900,18461.28,685.94,0,1,10,129.77,2213.42,48184.5,195964,1,12.67,210.24,4452,115183.28,1,9.83,78.75,545.96,3435.13,1,21361.46,2884.2,3986,0.05,0.01,17585.42601
20000,22600,6,10,2000,1,10,900,19981.53,656.65,0,1,9.99,109.79,1306.52,16656.23,195808.4,1,10.94,129.55,1644.58,22196.67,1,9.93,87.2,640.36,3724.38,1,17885.28,1917.03,3986,0.05,0.01,18678.1546
40000,37400,1,10,2000,1,3,900,40276.31,5733.72,0,1,3,10.06,38.26,167.07,115894.47,1,3.34,12.66,54.96,277.55,1,2.99,8.07,19.95,45.46,1,2701.25,126.62,3986,0.04,0,33391.59278
40000,37700,2,10,2000,1,3,900,40253.75,5002.46,0,1,3,10.99,46.9,226.19,115963.73,1,3.64,15.46,74.2,394.71,1,2.98,6.84,11.8,16.04,1,3297.89,170.9,3986,0.04,0.01,34190.99674
40000,38000,3,10,2000,1,3,900,40091.38,3643.08,0,1,2.98,13.09,80.25,647.34,115351.6,1,4.32,26.04,206.57,2052.81,1,2.95,5.93,8.82,10.83,1,4650.37,295.55,3986,0.04,0.01,35416.25272
40000,38300,5,10,2000,1,3,900,36442.91,3453.75,0,1,3,12.99,77.76,607.3,116005.73,1,4.22,25.17,198.04,1932.64,1,2.86,5.65,8.36,10.26,1,4457.16,305.4,3986,0.06,0,32863.13765
40000,38600,6,10,2000,1,3,900,37953.11,3850.53,0,1,3,11.99,56.98,309.06,115981.27,1,3.97,18.75,101.09,607.72,1,3.13,7.18,11.91,15.5,1,3954.73,227.82,3986,0.06,0.01,32943.29978
40000,39400,1,10,2000,1,5,900,39947.5,3560.99,0,1,5,26.09,142.03,807.4,196027.13,1,5.21,28.34,160.93,954.43,1,5,23.93,109.9,484.14,1,6436.5,321.42,3986,0.05,0,33722.43793
40000,39700,2,10,2000,1,5,900,39947.46,3206.78,0,1,5,28.99,188.91,1355.71,195992.13,1,5.77,37.47,267.85,2081.2,1,4.98,20.18,61.24,130.12,1,7561.38,420.38,3986,0.05,0,34457.04661
40000,40000,3,10,2000,1,5,900,40336.25,2008.64,0,1,5,41.16,495.49,7922.31,195831.73,1,8.08,95.34,1494.94,29270.51,1,4.91,13.76,24.22,31.99,1,12169.99,956.69,3986,0.05,0.01,36686.03264
40000,40300,5,10,2000,1,5,900,35964.89,2316.68,0,1,5,33.98,311.75,3704.53,196017.73,1,6.7,60.76,714.35,10354.19,1,4.93,18.6,57.26,152.66,1,9422.09,669.47,3986,0.07,0,32544.23446
40000,40600,6,10,2000,1,5,900,39552.34,2808.1,0,1,5,30.05,205.51,1559.94,196167.67,1,5.98,40.71,307.86,2542.67,1,5.01,19.29,51.05,90.38,1,7966.81,459.76,3986,0.06,0.01,34448.86267
40000,41400,1,10,2000,1,10,900,39986.42,2204.41,0,1,10,101.1,1033.11,10670.96,396050.47,1,10.1,103.21,1065.55,11119.99,1,10,98.85,967.04,9358.33,1,16223.13,861.55,3986,0.06,0,34270.90314
40000,41700,2,10,2000,1,10,900,40055.59,1909.76,0,1,10,108.97,1278.47,16004.39,395974.4,1,10.87,127.25,1589.64,21049.2,1,9.97,89.52,700.37,4591.53,1,17755.81,1009.99,3986,0.06,0,34807.70626
40000,42000,3,10,2000,1,10,900,40826.16,1467.99,0,1,10,181.41,4909.47,177299.39,396099.2,1,17.71,468.42,16537.36,730685.42,1,9.77,43.27,94.53,137.01,1,31436.48,2857.69,3986,0.07,0,37629.69325
40000,42300,5,10,2000,1,10,900,36301.59,1697.08,0,1,10,129.88,2220.95,48658.78,395964,1,12.81,215.36,4633.56,122205.27,1,9.9,79.76,554.52,3494.76,1,21635.15,1567.51,3986,0.08,0.01,32930.19399
40000,42600,6,10,2000,1,10,900,40118.13,1951.34,0,1,10,109.99,1309.64,16699.45,396003.73,1,10.97,130.24,1656.8,22396.91,1,9.97,87.81,648.74,3802.2,1,17948,1029.1,3986,0.08,0.02,34880.96395
